time,open,high,low,close,VWAP,Upper Band,Lower Band,Volume,Volume MA,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1637370000,217.7775,221.2725,217.3425,220.7,218.24853989247268,219.81257389486265,216.6845058900827,12637530.8754,13172491.433297489,13.426212500000123,0,67.94495462528253,63.248746183614166,NaN,NaN
1637373600,220.7,221.035,217.3525,217.405,218.3145402462552,219.72953736153954,216.89954313097087,5743229.764325,13039731.509423736,12.165877678571558,0,60.787615966811785,63.77826423465233,NaN,NaN
1637377200,217.405,218.1175,214.2125,215.0925,217.80672954471922,219.42286389160748,216.19059519783096,7713027.8113,12504513.373838738,10.184865178571563,0,56.30480124460687,63.57467721101257,NaN,NaN
1637380800,215.0925,215.2975,214.21,214.9525,217.60374995586918,219.33563601497264,215.87186389676572,2776556.399525,11513960.705749987,8.569932142857274,0,56.035381766085614,62.82680182330832,NaN,NaN
1637384400,214.9525,215.285,213.845,214.3,217.29719200812042,219.18664699826022,215.40773701798062,4440507.45085,11065006.076153737,6.9543964285715525,0,54.72113823640342,62.15353635296982,NaN,NaN
1637388000,214.3,216.065,212.9,214.0375,216.41387196399674,218.49781191758396,214.32993201040952,19238701.62915,11543151.644334987,5.207076785714412,0,54.17069643608696,61.24722604491786,NaN,NaN
1637391600,214.0375,215.125,212.86,212.945,216.20588735910874,218.33890462755707,214.07287009066042,5237827.58825,11429431.731088737,3.177373214285833,0,51.83376556533265,60.20564869768879,NaN,NaN
1637395200,212.945,217.2075,212.4,215.93,216.0534226702491,218.05527952201064,214.05156581848755,12167878.59475,11517320.578016236,1.7332089285715462,0,57.259168374449715,59.662535172320574,NaN,NaN
1637398800,215.9025,216.8325,214.4225,214.775,215.99623191247963,217.92548337894902,214.06698044601023,7177579.943625,10811383.593854986,0.16392678571440733,0,54.692106844186654,58.82553772399285,NaN,NaN
1637402400,214.775,216.5,213.94,216.01,215.95860244885438,217.82054369514924,214.09666120255952,7055919.42955,10191771.356368735,-0.667087499999889,0,56.91630678020652,58.336979428227146,NaN,NaN
1637406000,216.01,216.99,215.105,215.635,215.95699446989937,217.7878967658767,214.12609217392205,3290718.149325,9606588.965264987,-1.6095866071427487,0,56.01707962492982,58.0141967693612,NaN,NaN
1637409600,215.635,216.175,213.515,214.035,215.8966531963705,217.70927230336355,214.08403408937744,4541145.73135,8845145.571992487,-2.4176303571427518,0,52.22575617532721,57.489423194300414,NaN,NaN
1637413200,214.035,215.23,213.635,214.1925,215.85968268402536,217.66596199543642,214.0534033726143,2551213.7433,8112215.048593735,-3.077088392857039,0,52.56608956662964,56.8555380786058,NaN,NaN
1637416800,214.19,215.29,213.055,213.0825,215.78100011905983,217.59555223762476,213.9664480004949,4251968.5167,7819914.101551237,-3.845874107142752,0,49.86974734920497,55.81032918253884,NaN,NaN
1637420400,213.0825,213.5,207.2425,207.325,214.7252831396799,217.62704343822762,211.8235228411322,21786748.33545,8501020.088378737,-5.08950892857133,0,38.7630898405689,53.725910269345,NaN,NaN
1637424000,207.325,209.7875,206.145,209.2875,214.39782264604278,217.55150376502087,211.2441415270647,7247322.7345,8480253.428082485,-5.759926785714184,0,43.391070706767586,52.48329989362757,NaN,NaN
1637427600,209.285,209.885,207.97,209.87,214.27195059555456,217.4869283977566,211.05697279335251,3499270.3165,8092731.843169985,-6.27605982142847,0,44.72633577935206,51.656266646109366,NaN,NaN
1637431200,209.87,217.9025,209.24,216.375,214.29569196364895,217.34394697818044,211.24743694911746,16194532.499475,8271217.590897486,-5.504729464285608,0,56.941022122761694,51.72095524301479,NaN,NaN
1637434800,216.3775,217.3275,214.6125,215.6025,214.3406501800662,217.35567999290294,211.32562036722948,4759923.20315,8214835.538078736,-4.7778419642856065,0,55.37599637299102,51.767730824199624,NaN,NaN
1637438400,215.6025,217.6,215.6025,216.5775,214.46601076973374,217.44110927438257,211.49091226508492,9681809.845825,8099670.628114985,-3.6379223214284613,0,56.983036748672596,51.968612275098586,NaN,NaN
1637442000,216.5775,218.75,216.565,218.17,214.60747141560967,217.59652569819184,211.6184171330275,7641157.71565,7849851.970127484,-1.8800848214284653,0,59.54564958193289,52.51946113342718,NaN,NaN
1637445600,218.1725,218.7875,216.8375,218.2925,214.66337968809785,217.65854434901786,211.66821502717784,3068502.05125,7716115.584473735,-0.27506160714275074,0,59.74431023181643,52.696971266096234,NaN,NaN
1637449200,218.2925,218.9175,216.575,217.7925,214.7289478672271,217.7256143812455,211.73228135320872,3993007.098475,7530114.548832485,0.9102955357143965,0,58.481939303167906,52.96767358459489,NaN,NaN
1637452800,217.7925,218.365,215.265,215.585,216.40499999999997,216.4050026973983,216.40499730260166,6267620.016975,7704667.729704985,1.5448785714286901,0,53.143034538495684,52.698154138758404,NaN,NaN
1637456400,215.585,216.1225,214.0675,214.515,216.01574589181217,216.67427449046033,215.357217293164,2189877.331075,7592136.223716235,1.90111785714298,0,50.72575605743358,52.320202455365816,NaN,NaN
1637460000,214.515,214.64,211.155,213.04,214.3264569572708,215.9166687145596,212.73624519998202,10342093.257975,7147305.805157485,1.9490044642858453,0,47.51709983954469,51.98386985995278,NaN,NaN
1637463600,213.0325,213.675,211.1825,211.8125,213.71047235984554,215.35490990867453,212.06603481101655,7786937.22965,7274761.287227484,1.6222910714287084,0,44.96785807487732,51.44113903911333,NaN,NaN
1637467200,211.8125,214.1675,211.1275,211.51,213.37953554987533,214.9452201845556,211.81385091519505,7917965.406425,7062265.627811235,1.5118705357144298,0,44.336592691479794,51.04591370641867,NaN,NaN
1637470800,211.51,213.555,211.3225,213.555,213.3483946694499,214.87609783994353,211.82069149895628,1998842.226925,6803328.741976234,1.5901696428572918,0,49.49803056757192,51.81269518691888,NaN,NaN
1637474400,213.555,214.09,212.1375,213.955,213.35225391393885,214.81419063808752,211.89031718979018,3361155.902875,6618590.565642485,1.7930875000001478,0,50.46554984352508,52.318015125258704,NaN,NaN
1637478000,213.955,215.7,212.9,213.9975,213.52673394061344,214.8736820977259,212.179785783501,10343871.21335,6971248.218843736,1.9286035714287197,0,50.57389794236385,52.73569813690241,NaN,NaN
1637481600,214.115,214.4775,211.82,212.005,213.40105342803295,214.66341940383262,212.13868745223328,9960032.5187,7242192.558211235,1.529880357143009,0,45.544208284872155,51.921640005624575,NaN,NaN
1637485200,211.985,213.58,211.64,213.435,213.37644162091377,214.613236716093,212.13964652573452,3013283.515175,7265296.046804985,1.4073303571430116,0,49.43125140480152,51.497015365039616,NaN,NaN
1637488800,213.435,213.6575,210.885,212.3775,213.30058464656094,214.52393679364886,212.077232499473,4822099.078125,7293802.574876236,0.9552419642858697,0,46.77240062336819,50.76768421323215,NaN,NaN
1637492400,212.3775,214,210.89,211.7075,213.2256464714635,214.4387780035532,212.0125149393738,4964616.9136,6452696.003783735,-0.09573839285698682,0,45.116600766904135,49.737037869301524,NaN,NaN
1637496000,211.7075,214.5,210.8825,213.0275,213.1894073571014,214.35533705493046,212.02347765927234,6849230.547325,6432791.394424985,-0.8444955357141266,0,48.950933494425634,48.96608238805933,NaN,NaN
1637499600,213.0275,213.785,211.13,211.23,213.15186337615816,214.31637864899602,211.9873481033203,2715532.229825,6393604.490091236,-1.9806499999998497,0,44.401796762219526,47.96035792084873,NaN,NaN
1637503200,211.23,212.8575,209.835,212.0125,212.96582823629404,214.17279265357675,211.75886381901134,10986850.43185,6133220.386709986,-2.351646428571276,0,46.72297304553803,47.50178209992318,NaN,NaN
1637506800,212.0125,215.4825,211.6425,215.2625,213.06145574724675,214.2610883358444,211.86182315864912,8375942.7851,6314021.365807486,-2.1312410714284233,0,55.1063010043637,47.814678167561055,NaN,NaN
1637510400,215.2625,218.455,214.8825,217.73,213.51696359340434,215.2111960225335,211.82273116427518,13240314.636275,6491946.605329986,-1.3511937499998536,0,60.223805041205146,48.72229996767965,NaN,NaN
1637514000,217.73,221.88,216.11,221.6725,214.2435455984784,216.8211098297166,211.6659813672402,14822220.82325,6850999.760709986,0.1645000000001482,0,66.74627802639482,50.27790139278805,NaN,NaN
1637517600,221.6725,233.4375,220.8,230.2,218.49023871929649,225.24440114640518,211.7360762921878,57157930.797925,9555471.198043738,2.703981250000143,0,75.93736607933774,52.535099491920754,NaN,NaN
1637521200,230.2,232,228.24,229.0875,219.58377788462948,226.81868010778368,212.3488756614753,20076336.058575,10359637.646048736,4.823355357142997,0,73.09879446837884,54.220868341978395,NaN,NaN
1637524800,229.0875,234.92,228.945,234.285,221.01510009790167,228.9767390849169,213.05346111088645,25343580.1046,11313435.650429988,7.440292857142996,0,77.35725447593833,56.14170438715077,NaN,NaN
1637528400,234.285,236,232.2675,233.49,222.1200987876141,230.5461088911545,213.6940886840737,21777342.57805,12292808.912778737,9.48006696428585,0,75.3913621184036,57.91438039972503,NaN,NaN
1637532000,233.49,233.775,226.86,230.43,222.4755131801807,230.8858582905377,214.06516806982373,11471145.596525,12349261.529706236,10.54869642857156,0,68.20642525164548,59.53311018306599,NaN,NaN
1637535600,230.43,234.5,228.75,230.73,222.97157513439367,231.3926364537981,214.55051381498924,15780286.4631,12748928.991378736,11.31738660714299,0,68.52314649302107,60.89681697508167,NaN,NaN
1637539200,230.73,232.2,225,226,227.73333333333338,NaN,NaN,20128201.844,13359440.813257487,10.95860892857156,0,58.609558823817416,61.742328275113756,NaN,NaN
1637542800,226,228,224.0275,226.965,227.07068962586402,227.77087611293462,226.37050313879342,18027590.53245,14160878.22853374,10.831774107142985,0,59.88468914373198,62.79719173060146,NaN,NaN
1637546400,226.965,227.435,221.3575,223.0175,225.9798864817945,227.57624963719394,224.38352332639505,20370034.58,15011322.162389988,9.90298660714299,0,52.728534360261726,63.06702036387547,NaN,NaN
1637550000,223.0175,224.3825,219.845,220.51,224.8110226605966,227.1878077758895,222.4342375453037,21167008.01755,15552479.002599988,8.480798214285839,0,48.7439066927684,63.37717107320039,NaN,NaN
1637553600,220.51,221.5025,217.2175,217.33,223.66475075325744,226.8744890605037,220.45501244601118,18338085.377375,15971381.645533737,6.282650000000128,0,44.183790783274056,63.19580091161011,NaN,NaN
1637557200,217.2625,222.385,215.5875,222.345,223.23410716631304,226.45946854782028,220.0087457848058,13495106.06345,16495472.772947486,5.172485714285832,0,51.83630045603574,62.96222944387239,NaN,NaN
1637560800,222.345,222.3625,218.2475,219.36,223.05971495024374,226.28137023035777,219.83805967012972,6335855.677525,16571160.602917487,3.3768973214286913,0,47.648811245255516,62.06401560130456,NaN,NaN
1637564400,219.335,222.2675,216.2175,216.345,222.71869292860532,226.05843611820742,219.37894973900322,9048460.07995,16775352.761234984,0.957513392857261,0,43.80004183400483,60.42499873041957,NaN,NaN
1637568000,216.345,218.835,216.0775,216.545,222.42198939501043,225.90377164685017,218.94020714317068,7145805.627375,16790181.515237484,-1.2948223214284562,0,44.12247104231646,58.152506227775184,NaN,NaN
1637571600,216.545,224.0675,216.545,217.14,222.16053492809368,225.60786211551687,218.7132077406705,12045763.979025,17256693.102697484,-3.6003830357141773,0,45.131019863230016,56.15480804169312,NaN,NaN
1637575200,217.14,223.16,216.3825,223.1475,222.09717799933978,225.46828830378882,218.72606769489073,7710521.478175,17092876.655013733,-4.810076785714184,0,54.132714380772384,54.49591232060983,NaN,NaN
1637578800,223.1475,224.4,218.99,219.1475,222.0210373656298,225.30164343173257,218.74043129952705,9965398.193675,17172349.42544248,-6.628496428571321,0,48.43491891944934,52.5704520921131,NaN,NaN
1637582400,219.1475,222.35,217.94,218.4225,221.86533313110974,225.09576930337303,218.63489695884644,11113926.400025,17066030.01362998,-8.280238392857024,0,47.45984824682771,51.088553734626124,NaN,NaN
1637586000,218.4225,225.4625,214.57,223.0325,221.73827623935978,224.73079023339469,218.74576224532487,31008800.3174,17875358.98833748,-8.582119642857023,0,53.82529962812228,50.03870752999048,NaN,NaN
1637589600,223.0325,223.79,214.405,220.84,221.59266122729662,224.52538457967384,218.6599378749194,15662004.5897,15800562.677926231,-8.58917321428559,0,50.68043758669896,49.47234172733918,NaN,NaN
1637593200,220.84,223.8425,220.84,222.69,221.63152399602717,224.50319140953349,218.75985658252085,10424678.9185,15317979.820922483,-8.141914285714162,0,53.16691608947919,48.99250079489254,NaN,NaN
1637596800,222.69,225.3125,219.9,224.32,221.72569424163078,224.53298333750095,218.9184051457606,15047671.081075,14803184.369746232,-6.737851785714159,0,55.30500117345406,49.176534138692,NaN,NaN
1637600400,224.32,224.8525,220.37,223.2575,221.76840566187667,224.528901854336,219.00790946941734,9970330.5011,14212833.76589873,-5.360579464285591,0,53.58763526432022,49.522514750945696,NaN,NaN
1637604000,223.3725,223.5,217.3975,218.1575,221.65048125672365,224.37459448956426,218.92636802388304,15419730.068025,14410262.98947373,-5.031451785714161,0,46.17560848696076,49.66478744406618,NaN,NaN
1637607600,218.1575,222.2675,212.275,212.935,221.0050896102059,224.15805511437665,217.85212410603518,33947113.77245,15318604.35494123,-5.1911696428570275,0,40.06443802161612,48.823940127321926,NaN,NaN
1637611200,212.9325,217.5825,211.68,215.585,220.62655967549267,224.01313215559182,217.23998719539352,20426806.09695,15333534.567588732,-4.836986607142741,0,44.10669283536179,48.57093166947237,NaN,NaN
1637614800,215.585,218.3275,214.0525,217.7275,220.46637499157976,223.8727830022942,217.0599669808653,13908054.206575,15127557.75129498,-3.824260714285603,0,47.206800171206396,48.81427155070105,NaN,NaN
1637618400,217.7275,219,214.7825,218.9425,220.40049690011,223.79540088615315,217.00559291406685,7943779.178975,14506244.98124373,-2.791171428571327,0,48.936488022367456,49.15812990641898,NaN,NaN
1637622000,218.9425,218.9825,215.3625,215.7675,220.3333428583001,223.73329825629395,216.93338746030628,6451410.522275,13770465.106479978,-2.576597321428477,0,44.80533211494465,49.13486649582716,NaN,NaN
1637625600,215.7675,218.985,214.4675,218.23,217.2275,217.2275,217.2275,9182243.93015,13312673.034118729,-2.2185366071427715,0,48.440814367023364,48.7283022091308,NaN,NaN
1637629200,218.23,220.5025,217.9175,220.11,218.59036529547166,219.70989118767275,217.47083940327056,13607752.649325,13318305.363412479,-1.0822624999999189,0,51.089516688394646,48.91791633548405,NaN,NaN
1637632800,220.11,220.585,218.19,220.36,218.84350743815483,219.9344499042651,217.75256497204455,6645219.42105,13333773.550588729,-0.2398848214284932,0,51.446717585748104,49.2026927168355,NaN,NaN
1637636400,220.36,221.925,219.97,221.035,219.3188140175045,220.62761327824055,218.01001475676847,8439080.4193,13303304.567556228,0.32490446428578856,0,52.456323296572634,49.104908693153384,NaN,NaN
1637640000,221.035,221.24,219.7475,220.155,219.48290146942287,220.74608570463687,218.21971723420887,6921122.90755,13292070.431564977,0.5999383928572133,0,50.96834260038921,49.12547333698841,NaN,NaN
1637643600,220.155,220.5925,217.495,218.1725,219.40869890484979,220.6260633539856,218.19133445571399,5071879.176575,12943376.191442478,0.4414142857143526,0,47.686554036904504,48.73401890466164,NaN,NaN
1637647200,218.1725,218.965,216.44,216.7275,219.2719137713989,220.55304783984465,217.99077970295318,3600641.625225,12737882.198794978,0.5018339285714895,0,45.39234975929817,48.02597237507907,NaN,NaN
1637650800,216.7275,216.8,212.23,212.9925,218.37922230434182,220.67390881681413,216.0845357918695,10917979.3664,12785511.257431228,-0.5700169642856485,0,40.0313713810553,47.05766781198872,NaN,NaN
1637654400,212.9375,214.4025,211.3,213.865,217.66703801759826,220.44770469034134,214.88637134485518,10240276.363175,12741828.755588727,-1.528320535714214,0,41.76170387716728,46.74238891128918,NaN,NaN
1637658000,213.865,215.12,211,212.6075,216.8387762417336,219.94374461497029,213.7338078684969,15729304.483625,11977853.963899976,-2.1918339285713553,0,39.97157637745559,46.73575593670629,NaN,NaN
1637661600,212.6025,216.6025,211.5025,212.565,216.4241056694988,219.5243996707591,213.3238116682385,13066630.8837,11848085.278599976,-2.9589124999999195,0,39.909311146112366,46.43594295890275,NaN,NaN
1637665200,212.565,213.88,211.42,212.25,216.15926735115832,219.30967259564395,213.0088621066727,7519392.238,11702820.944574976,-3.5071303571427688,0,39.419184546186116,45.879684699972735,NaN,NaN
1637668800,212.245,213.2,211.1675,211.83,215.98322373912316,219.17506404781025,212.79138343043607,4985601.252925,11199717.453167476,-3.8087089285713307,0,38.73610170888872,45.1510856775814,NaN,NaN
1637672400,211.83,214.595,211.7725,214.2825,215.85459107145513,219.00827282730765,212.70090931560262,6470568.897075,11024729.372966226,-3.5094062499998966,0,44.756076366854856,45.1475674098607,NaN,NaN
1637676000,214.2825,219.33,213.495,219.045,215.9921799361812,219.02053657849137,212.96382329387103,12976035.876575,10902544.663393725,-2.7169723214284662,0,54.17323509805082,45.557026033505515,NaN,NaN
1637679600,219.045,219.835,216,216.065,216.08346683477086,219.02317059275816,213.14376307678356,10158249.9096,9713101.470251225,-2.949321428571324,0,48.5915874124042,45.37860251379191,NaN,NaN
1637683200,216.065,223.8,216,223.4625,216.72314048378888,219.93700439813463,213.50927656944313,21330271.24965,9758274.727886226,-1.636240178571319,0,59.693666885150876,45.96767032089211,NaN,NaN
1637686800,223.465,224.725,221.41,221.65,217.21777282338857,220.69894883821283,213.73659680856431,15349075.409875,9830325.788051225,-0.622598214285597,0,56.475504305630885,46.25475467868199,NaN,NaN
1637690400,221.65,223.3,220.5075,222.24,217.501339249265,221.0625938439151,213.94008465461488,11445139.482475,10005393.803226227,0.5796839285715496,0,57.28281558867478,46.705788463559536,NaN,NaN
1637694000,222.2475,224.6925,220.7475,224.67,217.8844462089392,221.62024205270745,214.14865036517097,13524822.20775,10359064.387499977,1.8182598214286911,0,60.53004416526964,47.62318061558562,NaN,NaN
1637697600,224.67,225.75,222.915,225.535,218.1808683369811,222.09167879881096,214.27005787515122,9372521.370125,10368578.259498727,3.2367598214286932,0,61.647670198016016,48.78427493263689,NaN,NaN
1637701200,225.5325,226.175,223.435,223.6325,218.39714576008723,222.4052764299822,214.38901509019226,7783868.55015,10077384.054539975,4.344995535714416,0,57.772888900563345,50.051526184030315,NaN,NaN
1637704800,223.6325,224.04,221.6575,222.65,218.5253294197114,222.5429442419937,214.5077145974291,6754820.83065,10082864.125019975,5.225800892857272,0,55.8215834608182,51.055803297148245,NaN,NaN
1637708400,222.65,223.0825,221.3725,221.93,218.65869872665846,222.65950934358906,214.65788810972785,8882966.035225,10105058.405816225,5.985745535714418,0,54.37226697609094,52.084424054193626,NaN,NaN
1637712000,221.93,222.5,220.0475,220.18,220.90916666666666,220.90916666666666,220.90916666666666,7729361.631375,10145470.342007477,6.303356250000134,0,50.91228448895552,52.870350721539566,NaN,NaN
1637715600,220.18,220.96,218.185,218.2425,219.9366221922627,220.82278606522524,219.05045831930013,9309674.2879,10357360.097573726,6.050944642857284,0,47.321853739408965,53.434827092484056,NaN,NaN
1637719200,218.2425,218.945,214.0975,214.5125,218.06092837334796,220.19835768345672,215.9234990632392,14466377.73035,10900646.902829975,4.977621428571565,0,41.2855164867314,53.616928148044245,NaN,NaN
1637722800,214.5125,219.74,214.325,217.16,217.8230268005849,219.73199780352223,215.91405579764756,10019945.07675,10855745.188347476,4.0426285714287085,0,46.501816957183344,53.74162390449629,NaN,NaN
1637726400,217.16,220.435,217.03,218.945,217.95872258783496,219.7627036928252,216.1547414828447,6671494.855175,10677306.112947475,3.460315178571568,0,49.7436821790753,53.425227267426614,NaN,NaN
1637730000,218.945,220.1025,217.6825,218.2825,218.02937480360322,219.75743346467655,216.30131614252988,5161043.48845,10148893.063188724,2.5607883928572845,0,48.567342863257586,53.42349551391614,NaN,NaN
1637733600,218.2825,218.4675,215.4,218.0425,217.9434079268845,219.58280805216137,216.30400780160764,7166370.616175,9853880.049812473,1.535536607142995,0,48.123365612141484,52.5970454229869,NaN,NaN
1637737200,218.0425,218.7325,216.5675,217.085,217.9059261328618,219.4855379894671,216.32631427625648,5106381.0845,9733229.492137473,0.240188392857287,0,46.3046967030076,51.870559165656665,NaN,NaN
1637740800,217.085,220,216.1525,218.33,217.932638331155,219.42923291109182,216.4360437512182,7682634.971575,9868081.178069973,-0.9312812499998495,0,49.003394004307594,51.27917190963043,NaN,NaN
1637744400,218.3125,219.3325,215.98,216.725,217.8906421488824,219.3406002912926,216.4406840064722,5651299.940775,9827117.730254974,-2.2536285714284228,0,45.80713906686135,50.2275358311727,NaN,NaN
1637748000,216.725,217.275,214.4,214.4775,217.6727754542235,219.2278472441193,216.11770366432773,7517122.60115,9554172.066483725,-3.4852607142855643,0,41.70497983727246,48.80305794826245,NaN,NaN
1637751600,214.4775,217.0975,214.31,214.785,217.53035344742634,219.133675647731,215.92703124712168,5774845.0439,9335001.823198725,-4.836325892856995,0,42.46416527121401,47.70957768902321,NaN,NaN
1637755200,214.7525,215.5,213.555,213.7375,217.33653058096655,219.0724996989444,215.6005614629887,5820088.28605,8559492.675018724,-5.570942857142705,0,40.527903192164395,46.61717195554794,NaN,NaN
1637758800,213.7375,214.5575,211.4325,211.6725,216.792073643477,219.02318527775904,214.56096200919498,12600207.39855,8422049.274452474,-6.5851866071427,0,36.95091539873895,45.3727897000228,NaN,NaN
1637762400,211.6725,212.4,207.19,208.8625,215.8539392553101,219.0655652525886,212.6423132580316,16300386.663975,8664811.633527474,-7.650503571428411,0,32.71902316667392,44.07327103414554,NaN,NaN
1637766000,208.8625,213.475,208.29,212.405,215.50960307199122,218.81678225486644,212.202423889116,10613366.20265,8519238.833272476,-7.591830357142701,0,41.77268708208657,43.67690198719395,NaN,NaN
1637769600,212.405,214.0875,207.6175,207.665,214.9479039888629,218.5200886034903,211.37571937423547,14983705.39005,8799798.034268726,-8.122906249999843,0,34.98833310605971,43.227103174288835,NaN,NaN
1637773200,207.665,208.6425,203.7225,204.105,214.25864961823729,218.48646209855508,210.0308371379195,11993010.4783,9010255.130676225,-8.941650892856982,0,30.925829301733216,42.114532627470965,NaN,NaN
1637776800,204.105,206.875,201.45,203.7525,213.19590829066897,218.27167907578425,208.12013750555369,19072089.206,9626118.549443725,-9.465836607142702,0,30.547611820517616,40.74338474471684,NaN,NaN
1637780400,203.7525,204.3575,200.1825,201.9575,212.20875417143648,217.9855715344615,206.43193680841145,18050564.967675,10084498.496066224,-10.020801785714122,0,28.627636059074533,39.31911997298948,NaN,NaN
1637784000,201.9575,206.1875,200.8175,206.1,211.34379822420675,217.32071453871043,205.36688190970307,25009507.138125,10948505.771403724,-9.645146428571259,0,38.27026860989064,38.61532732997156,NaN,NaN
1637787600,206.1,207.4675,203.5,206.8425,211.01517452211667,216.9499293052477,205.08041973898563,14669431.166325,11216493.615324974,-9.143445535714116,0,39.83917821009853,38.15350458047806,NaN,NaN
1637791200,206.8425,207.845,204.015,205.315,210.89750476398075,216.8175158552674,204.9774936726941,5490922.1641,10767720.837012473,-9.189666071428405,0,37.715480852420804,37.347225069629005,NaN,NaN
1637794800,205.315,206.725,203.9025,205.74,210.7653223649539,216.67269445611785,204.85795027378995,6145699.59745,10574008.563047472,-8.82304642857126,0,38.69468396536032,36.83919256237892,NaN,NaN
1637798400,205.74,210.6225,204.8375,209.93,208.46333333333337,208.46333333333337,208.46333333333337,15582501.15195,11019558.877886225,-7.402449107142682,0,47.4638914596795,37.25054339255085,NaN,NaN
1637802000,209.93,211.5975,208.3625,209.27,209.0422332302833,209.67930997402397,208.40515648654264,12866505.47025,11404831.976976225,-6.130282142856964,0,46.33947317626034,37.52735110005416,NaN,NaN
1637805600,209.27,209.8375,207.625,208.8875,209.0030513197535,209.5972330003979,208.4088696391091,5073259.819525,11300176.437143724,-4.918421428571256,0,45.66430249942993,37.89423676485884,NaN,NaN
1637809200,208.8875,211.255,207.9725,210.9525,209.17820761270352,209.84827926145198,208.50813596395506,6658750.9779,11377794.931813724,-3.3996982142855416,0,49.907637277201175,38.81971689903471,NaN,NaN
1637812800,210.95,211.2725,206.6525,207.9725,209.07325182443847,209.71270486824284,208.4337987806341,9568265.2294,11472076.444704976,-2.3065669642855386,0,44.506043393649875,39.66164691524728,NaN,NaN
1637816400,207.9725,208.6475,204.875,205.62,208.71441492917785,209.8061009940631,207.6227288642926,7649990.96625,11572010.995978724,-1.707487499999825,0,40.75593491835533,39.589021760695054,NaN,NaN
1637820000,205.62,207.835,205.555,206.2375,208.52863256286867,209.73645039591574,207.3208147298216,5369114.3663,11464610.584236223,-1.1778607142855364,0,42.134218799026584,40.099442167335546,NaN,NaN
1637823600,206.2375,207.81,205.35,205.8525,208.3019460078894,209.62603544325185,206.97785657252695,7243136.016975,11538025.132889973,-0.6174035714283974,0,41.48617307049267,40.85375243653266,NaN,NaN
1637827200,205.8525,207.5825,203.7575,204.0175,207.9949660064339,209.56561167816284,206.424320334705,7473448.3181,11620693.134492474,-0.42152678571411073,0,38.450644321315664,41.41825475801823,NaN,NaN
1637830800,204.03,204.64,202.04,204.4425,207.36242995534752,209.46358520011674,205.2612747105783,13409843.41875,11661174.935502473,-0.2558098214283948,0,39.553801794279984,42.19869516767576,NaN,NaN
1637834400,204.4425,209.25,203.49,207.225,207.22851665379088,209.14056870098972,205.31646460659204,21223489.830775,11907330.093842473,0.22809375000017162,0,46.335410647971685,42.774776741824404,NaN,NaN
1637838000,207.2225,209.71,206.4,208.54,207.2994590437461,209.15917415917232,205.4397439283199,8671908.4707,11810257.207244972,1.2338482142858815,0,49.23415950459563,43.44584683428849,NaN,NaN
1637841600,208.55,214.06,208.145,213.875,207.95180549499318,210.32656631920102,205.57704467078534,19337362.465275,12027940.061006222,2.683108928571599,0,58.9273881160294,44.96098306740338,NaN,NaN
1637845200,213.8425,214.6,211.0025,211.83,208.27235707529482,210.83906963554838,205.70564451504126,10681709.729225,11962375.023552472,3.298701785714454,0,54.6220391753709,46.09865129668986,NaN,NaN
1637848800,211.83,213.7275,211.0025,213.2475,208.48481973533677,211.15985889550646,205.80978057516708,7675773.6333,11392559.244917471,4.010406250000166,0,56.968903664906954,46.77758073992039,NaN,NaN
1637852400,213.2475,214.835,212.465,214.6475,208.9169279802322,211.8804180877179,205.9534378727465,13519243.39305,11165993.166186223,4.580073214285883,0,59.21257371735512,47.697087921427155,NaN,NaN
1637856000,214.645,216.53,213.3,214.0775,209.46366863366072,212.7455127098015,206.18182455751995,18182279.6868,10824631.793619972,5.115667857143024,0,57.88913110344877,48.57028996457136,NaN,NaN
1637859600,214.0775,216.2775,213.8575,214.57,209.71598830018087,213.11881135887802,206.31316524148372,9253912.7562,10553855.873113722,5.67017142857159,0,58.7470809931633,49.20167880142579,NaN,NaN
1637863200,214.57,214.75,212.0475,212.305,209.81944115672607,213.2180828598101,206.42079945364205,6418180.627625,10600218.796289971,5.501547321428733,0,53.3625154398853,49.83428394758546,NaN,NaN
1637866800,212.305,212.71,210.21,210.63,209.85908123591543,213.21579810523778,206.50236436659307,6162160.6999,10601041.851412471,4.946240178571589,0,49.732285901473624,50.47545187495107,NaN,NaN
1637870400,210.63,212.3975,210.6025,211.1,209.89428035442643,213.21938186015683,206.56917884869603,5068606.321125,10075347.109871222,4.834503571428727,0,50.74483776334477,51.09049608668808,NaN,NaN
1637874000,211.1,211.81,208.41,208.7225,209.88542003509096,213.15060706977778,206.62023300040414,8084572.5821,9836250.465463722,4.212701785714442,0,45.72708760841937,51.39341855368285,NaN,NaN
1637877600,208.7225,210.3975,207.77,209.95,209.87521991166466,213.1085705867716,206.6418692365577,4568752.304425,9811025.089708721,3.7963285714287305,0,48.55549408927209,52.115193537108304,NaN,NaN
1637881200,209.95,212.05,209.555,210.1625,209.8989636019707,213.08067036222874,206.71725684171267,7903385.85565,9873256.833596222,3.623327678571582,0,49.05051168907353,52.79352995816499,NaN,NaN
1637884800,210.1625,210.6625,207.5225,207.7775,208.65416666666667,208.65416666666667,208.65416666666667,9383994.2693,9864043.285591222,2.7596660714287222,0,43.94009024844774,52.62243564391327,NaN,NaN
